dp_0,dp_1
0.08471605028901376,0.9152839497109861
0.7725861693459216,0.22741383065407833
0.48860885219742417,0.5113911478025757
0.06159593102580715,0.9384040689741929
0.055625186444373365,0.9443748135556266
0.1811264537907757,0.8188735462092244
0.5627411716986402,0.43725882830135976
0.5096890467194187,0.49031095328058133
0.866546572688686,0.13345342731131407
0.2945407836030454,0.7054592163969545
0.07007867327084462,0.9299213267291553
0.47008098605272225,0.5299190139472777
0.24782043872434198,0.7521795612756581
0.3193184104731508,0.6806815895268492
0.06078152954904392,0.9392184704509561
0.5779930453971432,0.4220069546028567
0.4375099152511998,0.5624900847488001
0.09329665259655147,0.9067033474034486
0.48706293645571097,0.512937063544289
0.289426047372357,0.710573952627643
0.20096685897136998,0.79903314102863
0.2814080803848305,0.7185919196151695
0.2307280436444591,0.7692719563555409
0.32405972901700936,0.6759402709829905
0.7618618856995765,0.2381381143004236
0.019072116240699585,0.9809278837593004
0.18517032912472223,0.8148296708752778
0.42703461293273576,0.5729653870672643
0.25184131011115074,0.7481586898888493
0.24247635572341772,0.7575236442765824
0.5087409716897242,0.4912590283102758
0.5534877944739407,0.44651220552605925
0.01820741116121296,0.9817925888387871
0.2209239988919207,0.7790760011080793
0.3121209764069161,0.687879023593084
0.5979351889053707,0.4020648110946293
0.4982191099794292,0.5017808900205708
0.6008084202010929,0.39919157979890696
0.23246962092115855,0.7675303790788415
0.733412666762825,0.2665873332371749
0.4485441137411369,0.5514558862588631
0.22783083186585623,0.7721691681341437
0.44712463323124807,0.552875366768752
0.2953561728105929,0.7046438271894072
0.21630438608996866,0.7836956139100313
0.4347192115471953,0.5652807884528047
0.6087803558967689,0.3912196441032311
0.4689010592618644,0.5310989407381356
0.604940127951203,0.395059872048797
0.6044235026086903,0.39557649739130973
0.08937338358962034,0.9106266164103798
0.8334844847089735,0.1665155152910266
0.754795697471528,0.24520430252847203
0.237821361958794,0.762178638041206
0.4969701182970458,0.5030298817029544
0.1589438839998473,0.8410561160001526
0.06603129740593844,0.9339687025940615
0.6228638104024429,0.377136189597557
0.2255786120116871,0.7744213879883128
0.6944315417049344,0.3055684582950657
0.11153989847606612,0.8884601015239338
0.20945732409969162,0.7905426759003085
0.06713849579651533,0.9328615042034846
0.489732809975155,0.510267190024845
0.6236245968116435,0.3763754031883565
0.42290250381818356,0.5770974961818164
0.35390475767168844,0.6460952423283116
0.12013908535072335,0.8798609146492767
0.4314152972683895,0.5685847027316105
0.9528865026795416,0.04711349732045836
0.11154218973939574,0.8884578102606043
0.1247283775195684,0.8752716224804317
0.4780894590192727,0.5219105409807273
0.3368158192855944,0.6631841807144055
0.3695035882724928,0.6304964117275071
0.8768166529055615,0.12318334709443858
0.09098458184294629,0.9090154181570537
0.08129367598353217,0.9187063240164678
0.4268978947922489,0.5731021052077512
0.3182170759915024,0.6817829240084976
0.19844471186231763,0.8015552881376824
0.3186417444567378,0.6813582555432622
0.4014815370190575,0.5985184629809426
0.37744900938675735,0.6225509906132427
0.32149640121521594,0.6785035987847841
0.09392946354748412,0.9060705364525158
0.26875217891192593,0.7312478210880741
0.18740980366130108,0.812590196338699
0.3163420495097289,0.6836579504902711
0.33060884675919294,0.6693911532408071
0.4272763253357361,0.572723674664264
0.13860621368733309,0.8613937863126668
0.3813096168401228,0.6186903831598771
0.04082523838575095,0.9591747616142491
0.36968983449291604,0.630310165507084
0.5098929032441151,0.490107096755885
0.12202163215178405,0.8779783678482159
0.1075675274721562,0.8924324725278439
0.8797472283845303,0.12025277161546973
0.09523590514909218,0.9047640948509078
0.13781145110331514,0.8621885488966848
0.189372376532997,0.810627623467003
0.3064217573205793,0.6935782426794208
0.5986688848145407,0.40133111518545933
0.4088054741363422,0.5911945258636577
0.028466654706795082,0.971533345293205
0.05689086604489008,0.94310913395511
0.4533958112659526,0.5466041887340474
0.030548370640915642,0.9694516293590844
0.22947082734168986,0.7705291726583101
0.26083152668002874,0.7391684733199712
0.4244160114207657,0.5755839885792342
0.4326782965593267,0.5673217034406732
0.03862971441582391,0.9613702855841761
0.21268864657427972,0.7873113534257202
