dp_0,dp_1
0.6355201828416766,0.36447981715832345
0.37030539888969827,0.6296946011103017
0.4538342935662026,0.5461657064337974
0.25598343877157986,0.7440165612284201
0.13434904274416776,0.8656509572558322
0.5169673735745429,0.48303262642545725
0.39510374123484504,0.604896258765155
0.5577687569276,0.4422312430724
0.6532405093548836,0.34675949064511635
0.3670727075933079,0.6329272924066921
0.7251236290068979,0.27487637099310225
0.3569649735370401,0.6430350264629598
0.4865029205838599,0.5134970794161401
0.132697941177708,0.867302058822292
0.4382983102950693,0.5617016897049307
0.4585649709234054,0.5414350290765947
0.6162302570012019,0.383769742998798
0.8027569651245742,0.19724303487542583
0.5199900095390445,0.4800099904609556
0.36694421073189415,0.6330557892681058
0.7343772372014868,0.26562276279851316
0.5324709088479211,0.46752909115207886
0.4678320622497249,0.532167937750275
0.14204835636890567,0.8579516436310944
0.5309583315885451,0.4690416684114549
0.647350418108703,0.3526495818912969
0.7285307639665823,0.27146923603341766
0.47847121505324786,0.5215287849467521
0.5751942879575409,0.4248057120424591
0.7665632542180004,0.23343674578199952
0.4417962338355484,0.5582037661644518
0.5501978905258136,0.4498021094741864
0.39469193808904446,0.6053080619109555
0.4764240859416774,0.5235759140583226
0.3446389917571003,0.6553610082428997
0.5963174166999827,0.4036825833000173
0.34087871145544607,0.6591212885445539
0.6235346472221741,0.37646535277782583
0.329160327498778,0.6708396725012219
0.5356164688142886,0.46438353118571135
0.4751881128852443,0.5248118871147557
0.48896186447903256,0.5110381355209673
0.5271295530604555,0.4728704469395444
0.4717358236345472,0.5282641763654529
0.554492738637255,0.4455072613627449
0.7813203353713851,0.21867966462861488
0.6094827850426177,0.3905172149573823
0.3202175142721304,0.6797824857278696
0.5891034255671475,0.41089657443285266
0.5153512489942595,0.48464875100574045
0.1193481529827683,0.8806518470172318
