dp_0,dp_1
0.6835458086880277,0.3164541913119722
0.584384567474827,0.4156154325251729
0.599078972424323,0.4009210275756771
0.6682975523497011,0.3317024476502989
0.4326001447973135,0.5673998552026865
0.8506102322600356,0.14938976773996432
0.1483555013740953,0.8516444986259047
0.38620627800060536,0.6137937219993946
0.304002558941577,0.6959974410584229
0.9173765081007749,0.08262349189922512
0.5541616466031711,0.44583835339682887
0.3862193704205359,0.6137806295794641
0.8145201269071105,0.1854798730928896
0.5570004434324005,0.44299955656759954
0.6614837550904802,0.33851624490951976
0.4377483873258505,0.5622516126741496
0.44810213952982353,0.5518978604701764
0.7929802255909679,0.20701977440903208
0.6400799093555085,0.3599200906444915
0.3837185746482128,0.6162814253517873
0.7418929502012743,0.25810704979872573
0.37240062586733574,0.6275993741326643
0.2608634520331587,0.7391365479668414
0.6712804761431347,0.3287195238568652
0.3383625480282594,0.6616374519717405
0.6234851003631408,0.3765148996368593
0.6290592658979174,0.37094073410208267
0.16677288870855714,0.8332271112914429
0.5903551477688003,0.40964485223119973
0.5693546470645985,0.43064535293540157
0.27736943024439203,0.7226305697556079
0.6617622953544621,0.338237704645538
0.749090818585656,0.25090918141434404
0.5544000986956192,0.44559990130438076
0.38691985932074807,0.613080140679252
0.5462941783507304,0.45370582164926965
0.5952623716508639,0.404737628349136
0.8511969492823221,0.14880305071767785
0.8459352584390704,0.15406474156092964
0.4734172869055138,0.5265827130944862
0.7623241134801141,0.2376758865198859
0.387428525511548,0.612571474488452
0.8828734433156477,0.11712655668435246
0.6780319767831692,0.3219680232168309
0.7156480180258997,0.2843519819741003
0.28993007191484893,0.7100699280851511
0.6406527693727266,0.35934723062727336
0.34144704937353804,0.6585529506264619
0.3336169279196064,0.6663830720803936
0.6654936509805625,0.33450634901943754
0.7618924818930403,0.23810751810695968
0.5843779791836365,0.41562202081636335
0.7934809343072307,0.2065190656927693
0.141830718324063,0.858169281675937
0.6643262284736327,0.33567377152636724
0.3334271708826579,0.6665728291173422
0.25286619375379754,0.7471338062462024
0.3598295841236739,0.6401704158763261
0.6615866174495536,0.33841338255044645
0.6081558690929624,0.3918441309070376
0.48454229841019003,0.51545770158981
0.38306803058054434,0.6169319694194557
0.21982530119297558,0.7801746988070244
0.5226897427581654,0.47731025724183457
0.7189506819075614,0.2810493180924386
0.26511901569596896,0.734880984304031
0.3345949046740041,0.6654050953259959
0.5504793132117498,0.4495206867882502
0.48938243877561916,0.510617561224381
0.5512643787668277,0.4487356212331723
0.6832602685756769,0.3167397314243231
0.38722149163391284,0.6127785083660873
0.516605884722613,0.483394115277387
0.33216484523314516,0.6678351547668548
0.5248702287173932,0.4751297712826068
0.45828792427612847,0.5417120757238715
0.5420734912212634,0.45792650877873653
0.6857438007001718,0.31425619929982823
0.7137513271752494,0.2862486728247506
0.39633748505571964,0.6036625149442804
0.5456371212792785,0.45436287872072145
0.6777112152826694,0.3222887847173305
0.8334650784834866,0.1665349215165134
0.46536287607585763,0.5346371239241425
0.6755417019538769,0.3244582980461231
0.834988494935187,0.1650115050648131
0.6807337572983488,0.3192662427016512
0.5474040742175752,0.45259592578242475
0.14201441436297998,0.85798558563702
0.3241672726186502,0.6758327273813497
0.37639813625494273,0.6236018637450572
0.7140725902274585,0.28592740977254133
0.6132826694212539,0.3867173305787461
0.463886968868735,0.5361130311312651
0.6950218535088196,0.3049781464911805
0.6688725156144402,0.33112748438555983
0.4621148351781824,0.5378851648218176
0.35544109087880443,0.6445589091211956
0.6460737080276802,0.3539262919723199
0.5391138117722933,0.4608861882277066
0.4996773743637706,0.5003226256362293
0.334400286668898,0.6655997133311019
0.6372453272284779,0.36275467277152207
0.3056022539462895,0.6943977460537105
0.4839718384101673,0.5160281615898328
0.14231121875710745,0.8576887812428926
0.5073974669666574,0.49260253303334245
0.5306639002860131,0.469336099713987
0.24017286613716313,0.7598271338628368
0.7059336579747724,0.29406634202522763
0.40404190236813825,0.5959580976318617
0.38813032860683083,0.6118696713931692
0.711318132837463,0.2886818671625369
0.8184125419335403,0.18158745806645968
0.6938645561441394,0.30613544385586056
0.2566325954509074,0.7433674045490926
0.3830538840729212,0.6169461159270788
0.593015587499971,0.4069844125000289
0.4881891665432967,0.5118108334567033
0.6573371213061651,0.34266287869383505
0.5729710036645851,0.42702899633541486
0.7172987307188158,0.2827012692811842
0.6371111471235886,0.3628888528764114
0.569604877799024,0.4303951222009759
0.7203448927456484,0.27965510725435155
0.46879250374775355,0.5312074962522464
0.6386281028478225,0.3613718971521776
0.36049543487480995,0.63950456512519
0.5490576297340606,0.4509423702659394
0.6723429877229532,0.3276570122770468
0.600164182814495,0.3998358171855051
0.5239717823409257,0.4760282176590744
0.427893093670988,0.572106906329012
0.5249391900772381,0.47506080992276184
0.40024250781756104,0.599757492182439
